observed_at,vessel_id,name,imo,mmsi,flag,vessel_type,deadweight,latitude,longitude,speed_knots,cog_degrees,draught_meters,nav_status,destination,position_source,zone,date_utc,hour_utc,is_destination_missing,is_speed_missing,is_draught_missing
2026-03-27T07:40:46Z,,IBERICA KNUTSEN LNG,9326603.0,257990000.0,Norway,Tanker,77541.0,33.11086,-51.70355,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:58Z,,IBERICA KNUTSEN LNG,9326603.0,257990000.0,Norway,Tanker,77541.0,33.11086,-51.70355,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:10Z,,IBERICA KNUTSEN LNG,9326603.0,257990000.0,Norway,Tanker,77541.0,33.11086,-51.70355,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:22Z,,IBERICA KNUTSEN LNG,9326603.0,257990000.0,Norway,Tanker,77541.0,33.11086,-51.70355,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T06:43:13Z,,RIBERA DUERO KNUTSEN LNG,9477593.0,259082000.0,Norway,Tanker,96740.0,35.87733,-9.86026,,,,,BILBAO,TankerMap AIS,,2026-03-27,6,False,True,True
2026-03-27T06:46:30Z,,RIBERA DUERO KNUTSEN LNG,9477593.0,259082000.0,Norway,Tanker,96740.0,35.87733,-9.86026,,,,,BILBAO,TankerMap AIS,,2026-03-27,6,False,True,True
2026-03-27T07:39:36Z,,RIBERA DUERO KNUTSEN LNG,9477593.0,259082000.0,Norway,Tanker,96740.0,35.88672,-9.33588,,,,,BILBAO,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:39:48Z,,RIBERA DUERO KNUTSEN LNG,9477593.0,259082000.0,Norway,Tanker,96740.0,35.88672,-9.33588,,,,,BILBAO,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:39:59Z,,RIBERA DUERO KNUTSEN LNG,9477593.0,259082000.0,Norway,Tanker,96740.0,35.88672,-9.33588,,,,,BILBAO,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:11Z,,RIBERA DUERO KNUTSEN LNG,9477593.0,259082000.0,Norway,Tanker,96740.0,35.88672,-9.33588,,,,,BILBAO,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:23Z,,RIBERA DUERO KNUTSEN LNG,9477593.0,259082000.0,Norway,Tanker,96740.0,35.88672,-9.33588,,,,,BILBAO,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:35Z,,RIBERA DUERO KNUTSEN LNG,9477593.0,259082000.0,Norway,Tanker,96740.0,35.88815,-9.27435,,,,,BILBAO,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:46Z,,RIBERA DUERO KNUTSEN LNG,9477593.0,259082000.0,Norway,Tanker,96740.0,35.88815,-9.27435,,,,,BILBAO,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:58Z,,RIBERA DUERO KNUTSEN LNG,9477593.0,259082000.0,Norway,Tanker,96740.0,35.88815,-9.27435,,,,,BILBAO,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:41:10Z,,RIBERA DUERO KNUTSEN LNG,9477593.0,259082000.0,Norway,Tanker,96740.0,35.88815,-9.27435,,,,,BILBAO,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:41:22Z,,RIBERA DUERO KNUTSEN LNG,9477593.0,259082000.0,Norway,Tanker,96740.0,35.88815,-9.27435,,,,,BILBAO,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T06:43:13Z,,SANTANDER KNUTSEN LNG,9904170.0,259147000.0,Norway,Tanker,95548.0,21.48167,123.485,,,,,POINT FORTIN,TankerMap AIS,,2026-03-27,6,False,True,True
2026-03-27T06:46:30Z,,SANTANDER KNUTSEN LNG,9904170.0,259147000.0,Norway,Tanker,95548.0,21.48167,123.485,,,,,POINT FORTIN,TankerMap AIS,,2026-03-27,6,False,True,True
2026-03-27T07:39:36Z,,SANTANDER KNUTSEN LNG,9904170.0,259147000.0,Norway,Tanker,95548.0,21.425,122.605,,,,,POINT FORTIN,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:39:48Z,,SANTANDER KNUTSEN LNG,9904170.0,259147000.0,Norway,Tanker,95548.0,21.425,122.605,,,,,POINT FORTIN,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:39:59Z,,SANTANDER KNUTSEN LNG,9904170.0,259147000.0,Norway,Tanker,95548.0,21.425,122.605,,,,,POINT FORTIN,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:11Z,,SANTANDER KNUTSEN LNG,9904170.0,259147000.0,Norway,Tanker,95548.0,21.425,122.605,,,,,POINT FORTIN,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:23Z,,SANTANDER KNUTSEN LNG,9904170.0,259147000.0,Norway,Tanker,95548.0,21.425,122.605,,,,,POINT FORTIN,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:35Z,,SANTANDER KNUTSEN LNG,9904170.0,259147000.0,Norway,Tanker,95548.0,21.425,122.605,,,,,POINT FORTIN,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:46Z,,SANTANDER KNUTSEN LNG,9904170.0,259147000.0,Norway,Tanker,95548.0,21.425,122.605,,,,,POINT FORTIN,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:58Z,,SANTANDER KNUTSEN LNG,9904170.0,259147000.0,Norway,Tanker,95548.0,21.425,122.605,,,,,POINT FORTIN,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:41:10Z,,SANTANDER KNUTSEN LNG,9904170.0,259147000.0,Norway,Tanker,95548.0,21.425,122.605,,,,,POINT FORTIN,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:41:22Z,,SANTANDER KNUTSEN LNG,9904170.0,259147000.0,Norway,Tanker,95548.0,21.425,122.605,,,,,POINT FORTIN,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T06:43:13Z,,HUELVA KNUTSEN LNG,9904209.0,259148000.0,Norway,Tanker,95548.0,-4.475,5.16333,,,,,SINGAPORE,TankerMap AIS,,2026-03-27,6,False,True,True
2026-03-27T06:46:30Z,,HUELVA KNUTSEN LNG,9904209.0,259148000.0,Norway,Tanker,95548.0,-4.475,5.16333,,,,,SINGAPORE,TankerMap AIS,,2026-03-27,6,False,True,True
2026-03-27T07:39:36Z,,HUELVA KNUTSEN LNG,9904209.0,259148000.0,Norway,Tanker,95548.0,-4.045,5.00833,,,,,SINGAPORE,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:39:48Z,,HUELVA KNUTSEN LNG,9904209.0,259148000.0,Norway,Tanker,95548.0,-4.045,5.00833,,,,,SINGAPORE,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:39:59Z,,HUELVA KNUTSEN LNG,9904209.0,259148000.0,Norway,Tanker,95548.0,-4.045,5.00833,,,,,SINGAPORE,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:11Z,,HUELVA KNUTSEN LNG,9904209.0,259148000.0,Norway,Tanker,95548.0,-4.045,5.00833,,,,,SINGAPORE,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:23Z,,HUELVA KNUTSEN LNG,9904209.0,259148000.0,Norway,Tanker,95548.0,-4.045,5.00833,,,,,SINGAPORE,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:35Z,,HUELVA KNUTSEN LNG,9904209.0,259148000.0,Norway,Tanker,95548.0,-4.045,5.00833,,,,,SINGAPORE,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:46Z,,HUELVA KNUTSEN LNG,9904209.0,259148000.0,Norway,Tanker,95548.0,-4.045,5.00833,,,,,SINGAPORE,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:58Z,,HUELVA KNUTSEN LNG,9904209.0,259148000.0,Norway,Tanker,95548.0,-4.045,5.00833,,,,,SINGAPORE,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:41:10Z,,HUELVA KNUTSEN LNG,9904209.0,259148000.0,Norway,Tanker,95548.0,-4.045,5.00833,,,,,SINGAPORE,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:41:22Z,,HUELVA KNUTSEN LNG,9904209.0,259148000.0,Norway,Tanker,95548.0,-4.045,5.00833,,,,,SINGAPORE,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T06:43:13Z,,ADRIANO KNUTSEN LNG,9831220.0,259219000.0,Norway,Tanker,96354.0,49.19601,-6.16485,,,,Moored,,TankerMap AIS1,,2026-03-27,6,True,True,True
2026-03-27T06:46:30Z,,ADRIANO KNUTSEN LNG,9831220.0,259219000.0,Norway,Tanker,96354.0,49.19601,-6.16485,,,,Moored,,TankerMap AIS1,,2026-03-27,6,True,True,True
2026-03-27T07:39:36Z,,ADRIANO KNUTSEN LNG,9831220.0,259219000.0,Norway,Tanker,96354.0,49.19601,-6.16485,,,,Moored,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:39:48Z,,ADRIANO KNUTSEN LNG,9831220.0,259219000.0,Norway,Tanker,96354.0,49.19601,-6.16485,,,,Moored,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:39:59Z,,ADRIANO KNUTSEN LNG,9831220.0,259219000.0,Norway,Tanker,96354.0,49.19601,-6.16485,,,,Moored,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:40:11Z,,ADRIANO KNUTSEN LNG,9831220.0,259219000.0,Norway,Tanker,96354.0,49.19601,-6.16485,,,,Moored,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:40:23Z,,ADRIANO KNUTSEN LNG,9831220.0,259219000.0,Norway,Tanker,96354.0,49.19601,-6.16485,,,,Moored,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:40:35Z,,ADRIANO KNUTSEN LNG,9831220.0,259219000.0,Norway,Tanker,96354.0,49.19601,-6.16485,,,,Moored,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:40:46Z,,ADRIANO KNUTSEN LNG,9831220.0,259219000.0,Norway,Tanker,96354.0,49.19601,-6.16485,,,,Moored,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:40:58Z,,ADRIANO KNUTSEN LNG,9831220.0,259219000.0,Norway,Tanker,96354.0,49.19601,-6.16485,,,,Moored,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:41:10Z,,ADRIANO KNUTSEN LNG,9831220.0,259219000.0,Norway,Tanker,96354.0,49.19601,-6.16485,,,,Moored,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:41:22Z,,ADRIANO KNUTSEN LNG,9831220.0,259219000.0,Norway,Tanker,96354.0,49.19601,-6.16485,,,,Moored,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T06:43:13Z,,PIONEER KNUTSEN LNG,9275074.0,259393000.0,Norway,Tanker,817.0,62.68292,8.54711,,,,Under way,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T06:46:30Z,,PIONEER KNUTSEN LNG,9275074.0,259393000.0,Norway,Tanker,817.0,62.6829,8.54716,,,,Under way,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T07:39:36Z,,PIONEER KNUTSEN LNG,9275074.0,259393000.0,Norway,Tanker,817.0,62.68289,8.54716,,,,Under way,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:48Z,,PIONEER KNUTSEN LNG,9275074.0,259393000.0,Norway,Tanker,817.0,62.68289,8.54716,,,,Under way,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:59Z,,PIONEER KNUTSEN LNG,9275074.0,259393000.0,Norway,Tanker,817.0,62.68289,8.54716,,,,Under way,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:11Z,,PIONEER KNUTSEN LNG,9275074.0,259393000.0,Norway,Tanker,817.0,62.68289,8.54716,,,,Under way,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:23Z,,PIONEER KNUTSEN LNG,9275074.0,259393000.0,Norway,Tanker,817.0,62.68289,8.54716,,,,Under way,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:35Z,,PIONEER KNUTSEN LNG,9275074.0,259393000.0,Norway,Tanker,817.0,62.68289,8.54716,,,,Under way,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:46Z,,PIONEER KNUTSEN LNG,9275074.0,259393000.0,Norway,Tanker,817.0,62.68289,8.54716,,,,Under way,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:58Z,,PIONEER KNUTSEN LNG,9275074.0,259393000.0,Norway,Tanker,817.0,62.68289,8.54716,,,,Under way,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:10Z,,PIONEER KNUTSEN LNG,9275074.0,259393000.0,Norway,Tanker,817.0,62.68289,8.54716,,,,Under way,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:22Z,,PIONEER KNUTSEN LNG,9275074.0,259393000.0,Norway,Tanker,817.0,62.68289,8.54716,,,,Under way,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T06:43:13Z,,PORTOVYY LNG,9246621.0,273211890.0,Russia,Tanker,77777.0,60.50992,28.17732,,,,40 days ago,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T06:46:30Z,,PORTOVYY LNG,9246621.0,273211890.0,Russia,Tanker,77777.0,60.50992,28.17732,,,,40 days ago,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T07:39:36Z,,PORTOVYY LNG,9246621.0,273211890.0,Russia,Tanker,77777.0,60.50992,28.17732,,,,40 days ago,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:48Z,,PORTOVYY LNG,9246621.0,273211890.0,Russia,Tanker,77777.0,60.50992,28.17732,,,,40 days ago,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:59Z,,PORTOVYY LNG,9246621.0,273211890.0,Russia,Tanker,77777.0,60.50992,28.17732,,,,40 days ago,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:11Z,,PORTOVYY LNG,9246621.0,273211890.0,Russia,Tanker,77777.0,60.50992,28.17732,,,,40 days ago,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:23Z,,PORTOVYY LNG,9246621.0,273211890.0,Russia,Tanker,77777.0,60.50992,28.17732,,,,40 days ago,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:35Z,,PORTOVYY LNG,9246621.0,273211890.0,Russia,Tanker,77777.0,60.50992,28.17732,,,,40 days ago,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:46Z,,PORTOVYY LNG,9246621.0,273211890.0,Russia,Tanker,77777.0,60.50992,28.17732,,,,40 days ago,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:58Z,,PORTOVYY LNG,9246621.0,273211890.0,Russia,Tanker,77777.0,60.50992,28.17732,,,,40 days ago,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:10Z,,PORTOVYY LNG,9246621.0,273211890.0,Russia,Tanker,77777.0,60.50992,28.17732,,,,40 days ago,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:22Z,,PORTOVYY LNG,9246621.0,273211890.0,Russia,Tanker,77777.0,60.50992,28.17732,,,,40 days ago,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T06:43:13Z,,ALEKSEY KOSYGIN LNG,9904546.0,273253270.0,Russia,Tanker,88118.0,69.70109,53.69608,,,,,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T06:46:30Z,,ALEKSEY KOSYGIN LNG,9904546.0,273253270.0,Russia,Tanker,88118.0,69.70109,53.69608,,,,,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T07:39:36Z,,ALEKSEY KOSYGIN LNG,9904546.0,273253270.0,Russia,Tanker,88118.0,69.70109,53.69608,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:48Z,,ALEKSEY KOSYGIN LNG,9904546.0,273253270.0,Russia,Tanker,88118.0,69.70109,53.69608,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:59Z,,ALEKSEY KOSYGIN LNG,9904546.0,273253270.0,Russia,Tanker,88118.0,69.70109,53.69608,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:11Z,,ALEKSEY KOSYGIN LNG,9904546.0,273253270.0,Russia,Tanker,88118.0,69.70109,53.69608,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:23Z,,ALEKSEY KOSYGIN LNG,9904546.0,273253270.0,Russia,Tanker,88118.0,69.70109,53.69608,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:35Z,,ALEKSEY KOSYGIN LNG,9904546.0,273253270.0,Russia,Tanker,88118.0,69.70109,53.69608,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:46Z,,ALEKSEY KOSYGIN LNG,9904546.0,273253270.0,Russia,Tanker,88118.0,69.70109,53.69608,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:58Z,,ALEKSEY KOSYGIN LNG,9904546.0,273253270.0,Russia,Tanker,88118.0,69.70109,53.69608,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:10Z,,ALEKSEY KOSYGIN LNG,9904546.0,273253270.0,Russia,Tanker,88118.0,69.71129,53.87074,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:22Z,,ALEKSEY KOSYGIN LNG,9904546.0,273253270.0,Russia,Tanker,88118.0,69.71129,53.87074,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T06:43:13Z,,ARCTIC MULAN LNG,9864837.0,273260840.0,Russia,Tanker,44737.0,-26.31253,53.74824,,,,,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T06:46:30Z,,ARCTIC MULAN LNG,9864837.0,273260840.0,Russia,Tanker,44737.0,-26.31253,53.74824,,,,,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T07:39:36Z,,ARCTIC MULAN LNG,9864837.0,273260840.0,Russia,Tanker,44737.0,-26.31253,53.74824,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:48Z,,ARCTIC MULAN LNG,9864837.0,273260840.0,Russia,Tanker,44737.0,-26.31253,53.74824,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:59Z,,ARCTIC MULAN LNG,9864837.0,273260840.0,Russia,Tanker,44737.0,-26.31253,53.74824,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:11Z,,ARCTIC MULAN LNG,9864837.0,273260840.0,Russia,Tanker,44737.0,-26.31253,53.74824,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:23Z,,ARCTIC MULAN LNG,9864837.0,273260840.0,Russia,Tanker,44737.0,-26.75742,52.68604,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:35Z,,ARCTIC MULAN LNG,9864837.0,273260840.0,Russia,Tanker,44737.0,-26.75742,52.68604,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:46Z,,ARCTIC MULAN LNG,9864837.0,273260840.0,Russia,Tanker,44737.0,-26.75742,52.68604,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:58Z,,ARCTIC MULAN LNG,9864837.0,273260840.0,Russia,Tanker,44737.0,-26.75742,52.68604,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:10Z,,ARCTIC MULAN LNG,9864837.0,273260840.0,Russia,Tanker,44737.0,-26.75742,52.68604,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:22Z,,ARCTIC MULAN LNG,9864837.0,273260840.0,Russia,Tanker,44737.0,-26.75742,52.68604,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T06:43:13Z,,CHRIS. DE MARGERIE LNG,9737187.0,273261260.0,Russia,Tanker,96779.0,69.97167,52.93833,,,,,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T06:46:30Z,,CHRIS. DE MARGERIE LNG,9737187.0,273261260.0,Russia,Tanker,96779.0,69.97167,52.93833,,,,,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T07:39:36Z,,CHRIS. DE MARGERIE LNG,9737187.0,273261260.0,Russia,Tanker,96779.0,69.97667,52.99167,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:48Z,,CHRIS. DE MARGERIE LNG,9737187.0,273261260.0,Russia,Tanker,96779.0,69.97667,52.99167,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:59Z,,CHRIS. DE MARGERIE LNG,9737187.0,273261260.0,Russia,Tanker,96779.0,69.97667,52.99167,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:11Z,,CHRIS. DE MARGERIE LNG,9737187.0,273261260.0,Russia,Tanker,96779.0,69.97667,52.99167,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:23Z,,CHRIS. DE MARGERIE LNG,9737187.0,273261260.0,Russia,Tanker,96779.0,69.97667,52.99167,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:35Z,,CHRIS. DE MARGERIE LNG,9737187.0,273261260.0,Russia,Tanker,96779.0,69.97667,52.99167,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:46Z,,CHRIS. DE MARGERIE LNG,9737187.0,273261260.0,Russia,Tanker,96779.0,69.97667,52.99167,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:58Z,,CHRIS. DE MARGERIE LNG,9737187.0,273261260.0,Russia,Tanker,96779.0,69.97667,52.99167,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:10Z,,CHRIS. DE MARGERIE LNG,9737187.0,273261260.0,Russia,Tanker,96779.0,69.97667,52.99167,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:22Z,,CHRIS. DE MARGERIE LNG,9737187.0,273261260.0,Russia,Tanker,96779.0,69.97667,52.99167,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T06:43:13Z,,ARCTIC METAGAZ LNG,9243148.0,273262840.0,Russia,Tanker,77551.0,35.89567,14.98774,,,,8 days ago,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T06:46:30Z,,ARCTIC METAGAZ LNG,9243148.0,273262840.0,Russia,Tanker,77551.0,35.89567,14.98774,,,,8 days ago,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T07:39:36Z,,ARCTIC METAGAZ LNG,9243148.0,273262840.0,Russia,Tanker,77551.0,35.89567,14.98774,,,,8 days ago,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:48Z,,ARCTIC METAGAZ LNG,9243148.0,273262840.0,Russia,Tanker,77551.0,35.89567,14.98774,,,,8 days ago,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:59Z,,ARCTIC METAGAZ LNG,9243148.0,273262840.0,Russia,Tanker,77551.0,35.89567,14.98774,,,,8 days ago,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:11Z,,ARCTIC METAGAZ LNG,9243148.0,273262840.0,Russia,Tanker,77551.0,35.89567,14.98774,,,,8 days ago,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:23Z,,ARCTIC METAGAZ LNG,9243148.0,273262840.0,Russia,Tanker,77551.0,35.89567,14.98774,,,,8 days ago,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:35Z,,ARCTIC METAGAZ LNG,9243148.0,273262840.0,Russia,Tanker,77551.0,35.89567,14.98774,,,,8 days ago,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:46Z,,ARCTIC METAGAZ LNG,9243148.0,273262840.0,Russia,Tanker,77551.0,35.89567,14.98774,,,,8 days ago,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:58Z,,ARCTIC METAGAZ LNG,9243148.0,273262840.0,Russia,Tanker,77551.0,35.89567,14.98774,,,,8 days ago,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:10Z,,ARCTIC METAGAZ LNG,9243148.0,273262840.0,Russia,Tanker,77551.0,35.89567,14.98774,,,,8 days ago,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:22Z,,ARCTIC METAGAZ LNG,9243148.0,273262840.0,Russia,Tanker,77551.0,35.89567,14.98774,,,,8 days ago,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T06:43:13Z,,BURAN LNG,9953509.0,273264340.0,Russia,Tanker,88636.0,-3.52833,84.01833,,,,,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T06:46:30Z,,BURAN LNG,9953509.0,273264340.0,Russia,Tanker,88636.0,-3.52833,84.01833,,,,,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T07:39:36Z,,BURAN LNG,9953509.0,273264340.0,Russia,Tanker,88636.0,-2.67833,84.97833,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:48Z,,BURAN LNG,9953509.0,273264340.0,Russia,Tanker,88636.0,-2.67833,84.97833,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:59Z,,BURAN LNG,9953509.0,273264340.0,Russia,Tanker,88636.0,-2.67833,84.97833,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:11Z,,BURAN LNG,9953509.0,273264340.0,Russia,Tanker,88636.0,-2.67833,84.97833,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:23Z,,BURAN LNG,9953509.0,273264340.0,Russia,Tanker,88636.0,-2.67833,84.97833,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:35Z,,BURAN LNG,9953509.0,273264340.0,Russia,Tanker,88636.0,-2.67833,84.97833,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:46Z,,BURAN LNG,9953509.0,273264340.0,Russia,Tanker,88636.0,-2.67833,84.97833,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:58Z,,BURAN LNG,9953509.0,273264340.0,Russia,Tanker,88636.0,-2.67833,84.97833,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:10Z,,BURAN LNG,9953509.0,273264340.0,Russia,Tanker,88636.0,-2.67833,84.97833,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:22Z,,BURAN LNG,9953509.0,273264340.0,Russia,Tanker,88636.0,-2.67833,84.97833,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T06:43:13Z,,VOSKHOD LNG,9953511.0,273265340.0,Russia,Tanker,88798.0,-30.30239,56.80134,,,,,,TankerMap AIS,,2026-03-27,6,True,True,True
